agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
912,85123627,7392273,2.016E+11,,11/6/2017 0:00,2/10/2016 0:00,,11,6,,0,C,2016_02_AZ0140000_201600009865_INC,F,,6192587
912,85123640,7392273,2.016E+11,,11/6/2017 0:00,2/10/2016 0:00,,8,6,,0,C,2016_02_AZ0140000_201600009929_INC,F,,6191900
912,85123662,7392273,2.016E+11,,11/6/2017 0:00,2/11/2016 0:00,,8,6,,0,C,2016_02_AZ0140000_201600010076_INC,F,,6192668
912,85123738,7392273,2.016E+11,,11/6/2017 0:00,2/15/2016 0:00,,14,6,,0,C,2016_02_AZ0140000_201600011236_INC,F,,6193114
912,85123814,7392273,2.016E+11,,11/6/2017 0:00,2/26/2016 0:00,,1,6,,0,C,2016_02_AZ0140000_201600013868_INC,F,,6194040
912,85122470,7392273,2.016E+11,,11/6/2017 0:00,2/2/2016 0:00,,21,6,,0,C,2016_02_AZ0140000_201600008129_INC,F,,6191562
912,85123588,7392273,2.016E+11,,11/6/2017 0:00,2/8/2016 0:00,,15,6,,0,C,2016_02_AZ0140000_201600009478_INC,F,,6192477
912,85123231,7392273,2.016E+11,,11/6/2017 0:00,2/8/2016 0:00,,17,6,,0,C,2016_02_AZ0140000_201600009775_INC,F,,6191834
912,85123660,7392273,2.016E+11,,11/6/2017 0:00,2/11/2016 0:00,,3,6,,0,C,2016_02_AZ0140000_201600010015_INC,F,,6191929
912,85123415,7392273,2.016E+11,,11/6/2017 0:00,2/19/2016 0:00,,17,6,,0,C,2016_02_AZ0140000_201600014715_INC,F,,6193161
912,85123818,7392273,2.016E+11,,11/6/2017 0:00,2/25/2016 0:00,,21,6,,0,C,2016_02_AZ0140000_201600013819_INC,F,,6194041
912,85123816,7392273,2.016E+11,,11/6/2017 0:00,2/26/2016 0:00,,22,6,,0,C,2016_02_AZ0140000_201600014076_INC,F,,6193251
912,85122475,7392273,2.016E+11,,11/6/2017 0:00,2/3/2016 0:00,,13,6,,0,C,2016_02_AZ0140000_201600008260_INC,F,,6191578
912,85123093,7392273,2.016E+11,,11/6/2017 0:00,2/5/2016 0:00,,21,6,,0,C,2016_02_AZ0140000_201600009248_INC,F,,6192290
912,85123770,7392273,2.016E+11,,11/6/2017 0:00,2/20/2016 0:00,,2,6,,0,C,2016_02_AZ0140000_201600012390_INC,F,,6193164
912,85123831,7392273,2.016E+11,,11/6/2017 0:00,2/28/2016 0:00,,9,6,,0,C,2016_02_AZ0140000_201600014414_INC,F,,6193285
912,85123094,7392273,2.016E+11,,11/6/2017 0:00,2/5/2016 0:00,,20,6,,0,C,2016_02_AZ0140000_201600008805_INC,F,,6192286
912,85123206,7392273,2.016E+11,,11/6/2017 0:00,2/8/2016 0:00,,11,6,,0,C,2016_02_AZ0140000_201600009634_INC,F,,6192502
912,85123326,7392273,2.016E+11,,11/6/2017 0:00,2/11/2016 0:00,,22,6,,0,C,2016_02_AZ0140000_201600010319_INC,F,,6192750
912,85123007,7392273,2.016E+11,,11/6/2017 0:00,2/2/2016 0:00,,15,6,,0,C,2016_02_AZ0140000_201600008081_INC,F,,6191536
912,85122511,7392273,2.016E+11,,11/6/2017 0:00,2/5/2016 0:00,,13,6,,0,C,2016_02_AZ0140000_201600008741_INC,F,,6192261
912,85123622,7392273,2.016E+11,,11/6/2017 0:00,2/9/2016 0:00,,22,6,,0,C,2016_02_AZ0140000_201600009792_INC,F,,6191856
912,85123379,7392273,2.016E+11,,11/6/2017 0:00,2/14/2016 0:00,,2,6,,0,C,2016_02_AZ0140000_201600010924_INC,F,,6192872
912,85123482,7392273,2.016E+11,,11/6/2017 0:00,2/28/2016 0:00,,0,6,,0,C,2016_02_AZ0140000_201600014323_INC,F,,6193281
912,85123495,7392273,2.016E+11,,11/6/2017 0:00,2/29/2016 0:00,,0,6,,0,C,2016_02_AZ0140000_201600014530_INC,F,,6193299
912,86043455,7392273,2.016E+11,,11/6/2017 0:00,2/2/2016 0:00,,16,6,,0,C,2016_02_AZ0140000_201600008108_INC,F,,8002871
912,86043910,7392273,2.016E+11,,11/6/2017 0:00,2/10/2016 0:00,,21,6,,0,C,2016_02_AZ0140000_201600009947_INC,F,,8003338
912,85123000,7392273,2.016E+11,,11/6/2017 0:00,2/1/2016 0:00,,0,6,,0,C,2016_02_AZ0140000_201600014678_INC,F,,6192124
912,85123059,7392273,2.016E+11,,11/6/2017 0:00,2/3/2016 0:00,,16,6,,0,C,2016_02_AZ0140000_201600008703_INC,F,,6191601
912,85123239,7392273,2.016E+11,,11/6/2017 0:00,2/9/2016 0:00,,2,6,,0,C,2016_02_AZ0140000_201600009559_INC,F,,6191842
912,85123366,7392273,2.016E+11,,11/6/2017 0:00,2/13/2016 0:00,,1,6,,0,C,2016_02_AZ0140000_201600010691_INC,F,,6192847
912,85123447,7392273,2.016E+11,,11/6/2017 0:00,2/23/2016 0:00,,10,6,,0,C,2016_02_AZ0140000_201600013068_INC,F,,6194009
912,85123077,7392273,2.016E+11,,11/6/2017 0:00,2/4/2016 0:00,,9,6,,0,C,2016_02_AZ0140000_201600009083_INC,F,,6192239
912,85123092,7392273,2.016E+11,,11/6/2017 0:00,2/5/2016 0:00,,7,6,,0,C,2016_02_AZ0140000_201600008765_INC,F,,6192277
912,85123531,7392273,2.016E+11,,11/6/2017 0:00,2/6/2016 0:00,,17,6,,0,C,2016_02_AZ0140000_201600009079_INC,F,,6192329
912,85123136,7392273,2.016E+11,,11/6/2017 0:00,2/6/2016 0:00,,12,6,,0,C,2016_02_AZ0140000_201600009235_INC,F,,6192344
912,85123238,7392273,2.016E+11,,11/6/2017 0:00,2/9/2016 0:00,,8,6,,0,C,2016_02_AZ0140000_201600009616_INC,F,,6191843
912,85123345,7392273,2.016E+11,,11/6/2017 0:00,2/12/2016 0:00,,21,6,,0,C,2016_02_AZ0140000_201600010708_INC,F,,6193048
912,85123451,7392273,2.016E+11,,11/6/2017 0:00,2/22/2016 0:00,,14,6,,0,C,2016_02_AZ0140000_201600012919_INC,F,,6193223
912,85123008,7392273,2.016E+11,,11/6/2017 0:00,2/2/2016 0:00,,10,6,,0,C,2016_02_AZ0140000_201600008006_INC,F,,6192128
912,85123140,7392273,2.016E+11,,11/6/2017 0:00,2/7/2016 0:00,,5,6,,0,C,2016_02_AZ0140000_201600009215_INC,F,,6192375
912,85123271,7392273,2.016E+11,,11/6/2017 0:00,2/10/2016 0:00,,9,6,,0,C,2016_02_AZ0140000_201600009936_INC,F,,6192614
912,85123284,7392273,2.016E+11,,11/6/2017 0:00,2/10/2016 0:00,,21,6,,0,C,2016_02_AZ0140000_201600010043_INC,F,,6192650
912,85122997,7392273,2.016E+11,,11/6/2017 0:00,2/1/2016 0:00,,21,6,,0,C,2016_02_AZ0140000_201600007980_INC,F,,6191522
912,85123028,7392273,2.016E+11,,11/6/2017 0:00,2/2/2016 0:00,,3,6,,0,C,2016_02_AZ0140000_201600008128_INC,F,,6192156
912,85123638,7392273,2.016E+11,,11/6/2017 0:00,2/10/2016 0:00,,13,6,,0,C,2016_02_AZ0140000_201600009887_INC,F,,6191898
912,85123448,7392273,2.016E+11,,11/6/2017 0:00,2/23/2016 0:00,,14,6,,0,C,2016_02_AZ0140000_201600013114_INC,F,,6193231
912,86044011,7392273,2.016E+11,,11/6/2017 0:00,2/23/2016 0:00,,8,6,,0,C,2016_02_AZ0140000_201600014872_INC,F,,8003523
912,85122991,7392273,2.016E+11,,11/6/2017 0:00,2/1/2016 0:00,,15,6,,0,C,2016_02_AZ0140000_201600007775_INC,F,,6192099
912,85123006,7392273,2.016E+11,,11/6/2017 0:00,2/1/2016 0:00,,0,6,,0,C,2016_02_AZ0140000_201600010562_INC,F,,6191530
912,85123033,7392273,2.016E+11,,11/6/2017 0:00,2/2/2016 0:00,,12,6,,0,C,2016_02_AZ0140000_201600008278_INC,F,,6191567
912,85123680,7392273,2.016E+11,,11/6/2017 0:00,2/11/2016 0:00,,17,6,,0,C,2016_02_AZ0140000_201600010209_INC,F,,6192732
912,85123385,7392273,2.016E+11,,11/6/2017 0:00,2/15/2016 0:00,,9,6,,0,C,2016_02_AZ0140000_201600011207_INC,F,,6192892
912,85123400,7392273,2.016E+11,,11/6/2017 0:00,2/17/2016 0:00,,18,6,,0,C,2016_02_AZ0140000_201600011708_INC,F,,6193132
912,85123405,7392273,2.016E+11,,11/6/2017 0:00,2/18/2016 0:00,,14,6,,0,C,2016_02_AZ0140000_201600011967_INC,F,,6193150
912,85123436,7392273,2.016E+11,,11/6/2017 0:00,2/21/2016 0:00,,14,6,,0,C,2016_02_AZ0140000_201600012687_INC,F,,6193197
912,85123460,7392273,2.016E+11,,11/6/2017 0:00,2/23/2016 0:00,,15,6,,0,C,2016_02_AZ0140000_201600013126_INC,F,,6194033
912,85123469,7392273,2.016E+11,,11/6/2017 0:00,2/27/2016 0:00,,10,6,,0,C,2016_02_AZ0140000_201600014194_INC,F,,6194047
912,85123558,7392273,2.016E+11,,11/6/2017 0:00,2/7/2016 0:00,,23,6,,0,C,2016_02_AZ0140000_201600009434_INC,F,,6192395
912,85123181,7392273,2.016E+11,,11/6/2017 0:00,2/8/2016 0:00,,9,6,,0,C,2016_02_AZ0140000_201600009422_INC,F,,6192458
912,85123395,7392273,2.016E+11,,11/6/2017 0:00,2/16/2016 0:00,,21,6,,0,C,2016_02_AZ0140000_201600011537_INC,F,,6192915
912,85123426,7392273,2.016E+11,,11/6/2017 0:00,2/20/2016 0:00,,4,6,,0,C,2016_02_AZ0140000_201600012486_INC,F,,6192967
912,85123563,7392273,2.016E+11,,11/6/2017 0:00,2/7/2016 0:00,,15,6,,0,C,2016_02_AZ0140000_201600009767_INC,F,,6192417
912,85123583,7392273,2.016E+11,,11/6/2017 0:00,2/8/2016 0:00,,10,6,,0,C,2016_02_AZ0140000_201600009428_INC,F,,6192469
912,85123256,7392273,2.016E+11,,11/6/2017 0:00,2/10/2016 0:00,,3,6,,0,C,2016_02_AZ0140000_201600009821_INC,F,,6192585
912,85123288,7392273,2.016E+11,,11/6/2017 0:00,2/10/2016 0:00,,23,6,,0,C,2016_02_AZ0140000_201600009982_INC,F,,6192640
912,85123330,7392273,2.016E+11,,11/6/2017 0:00,2/11/2016 0:00,,21,6,,0,C,2016_02_AZ0140000_201600010307_INC,F,,6192746
912,85123099,7392273,2.016E+11,,11/6/2017 0:00,2/5/2016 0:00,R,,6,,0,C,2016_02_AZ0140000_201600008823_INC,F,,6191649
912,85123156,7392273,2.016E+11,,11/6/2017 0:00,2/7/2016 0:00,,12,6,,0,C,2016_02_AZ0140000_201600009441_INC,F,,6192410
912,85123431,7392273,2.016E+11,,11/6/2017 0:00,2/21/2016 0:00,,0,6,,0,C,2016_02_AZ0140000_201600012570_INC,F,,6193187
912,85123815,7392273,2.016E+11,,11/6/2017 0:00,2/25/2016 0:00,,15,6,,0,C,2016_02_AZ0140000_201600013770_INC,F,,6193244
912,85123295,7392273,2.016E+11,,11/6/2017 0:00,2/11/2016 0:00,,11,6,,0,C,2016_02_AZ0140000_201600010113_INC,F,,6192678
912,85123307,7392273,2.016E+11,,11/6/2017 0:00,2/11/2016 0:00,,16,6,,0,C,2016_02_AZ0140000_201600010191_INC,F,,6192710
912,90675860,7392273,2.017E+11,,11/7/2017 0:00,2/13/2016 0:00,,18,6,,0,C,2016_02_AZ0140000_201700016942_INC,F,,17517864
912,86044190,7440870,2.016E+11,,11/6/2017 0:00,3/5/2016 0:00,,18,6,,0,C,2016_03_AZ0140000_201600015870_INC,F,,8003905
912,86044663,7440870,2.016E+11,,11/6/2017 0:00,3/1/2016 0:00,,20,6,,0,C,2016_03_AZ0140000_201600014906_INC,F,,8004270
912,86044734,7440870,2.016E+11,,11/6/2017 0:00,3/4/2016 0:00,,3,6,,0,C,2016_03_AZ0140000_201600015462_INC,F,,8004404
912,86044735,7440870,2.016E+11,,11/6/2017 0:00,3/4/2016 0:00,,9,6,,0,C,2016_03_AZ0140000_201600015478_INC,F,,8003855
912,86044845,7440870,2.016E+11,,11/6/2017 0:00,3/8/2016 0:00,,10,6,,0,C,2016_03_AZ0140000_201600016690_INC,F,,8005092
912,86044899,7440870,2.016E+11,,11/6/2017 0:00,3/10/2016 0:00,,21,6,,0,C,2016_03_AZ0140000_201600017525_INC,F,,8005184
912,86045087,7440870,2.016E+11,,11/6/2017 0:00,3/15/2016 0:00,,0,6,,0,C,2016_03_AZ0140000_201600024295_INC,F,,8006055
912,86045101,7440870,2.016E+11,,11/6/2017 0:00,3/16/2016 0:00,,3,6,,0,C,2016_03_AZ0140000_201600018905_INC,F,,8006081
912,86045081,7440870,2.016E+11,,11/6/2017 0:00,3/15/2016 0:00,,21,6,,0,C,2016_03_AZ0140000_201600018788_INC,F,,8006020
912,86045594,7440870,2.016E+11,,11/6/2017 0:00,3/15/2016 0:00,,18,6,,0,C,2016_03_AZ0140000_201600022035_INC,F,,8005531
912,86044619,7440870,2.016E+11,,11/6/2017 0:00,3/1/2016 0:00,,12,6,,0,C,2016_03_AZ0140000_201600014838_INC,F,,8004198
912,86044635,7440870,2.016E+11,,11/6/2017 0:00,3/1/2016 0:00,,14,6,,0,C,2016_03_AZ0140000_201600014862_INC,F,,8003638
912,86044648,7440870,2.016E+11,,11/6/2017 0:00,3/1/2016 0:00,,14,6,,0,C,2016_03_AZ0140000_201600014863_INC,F,,8003641
912,86044670,7440870,2.016E+11,,11/6/2017 0:00,3/2/2016 0:00,,1,6,,0,C,2016_03_AZ0140000_201600014937_INC,F,,8003701
912,86044087,7440870,2.016E+11,,11/6/2017 0:00,3/1/2016 0:00,,0,6,,0,C,2016_03_AZ0140000_201600051784_INC,F,,8004290
912,86044816,7440870,2.016E+11,,11/6/2017 0:00,3/8/2016 0:00,,8,6,,0,C,2016_03_AZ0140000_201600016677_INC,F,,8004549
912,86044680,7440870,2.016E+11,,11/6/2017 0:00,3/1/2016 0:00,,8,6,,0,C,2016_03_AZ0140000_201600030066_INC,F,,8004300
912,86044691,7440870,2.016E+11,,11/6/2017 0:00,3/3/2016 0:00,,8,6,,0,C,2016_03_AZ0140000_201600015272_INC,F,,8004349
912,86044693,7440870,2.016E+11,,11/6/2017 0:00,3/2/2016 0:00,,20,6,,0,C,2016_03_AZ0140000_201600015131_INC,F,,8003779
912,86044708,7440870,2.016E+11,,11/6/2017 0:00,3/3/2016 0:00,,12,6,,0,C,2016_03_AZ0140000_201600015301_INC,F,,8003796
912,86044713,7440870,2.016E+11,,11/6/2017 0:00,3/3/2016 0:00,,1,6,,0,C,2016_03_AZ0140000_201600015305_INC,F,,8003799
912,86044146,7440870,2.016E+11,,11/6/2017 0:00,3/3/2016 0:00,,11,6,,0,C,2016_03_AZ0140000_201600015292_INC,F,,8003795
912,86044244,7440870,2.016E+11,,11/6/2017 0:00,3/6/2016 0:00,,21,6,,0,C,2016_03_AZ0140000_201600021710_INC,F,,8003978
912,86044341,7440870,2.016E+11,,11/6/2017 0:00,3/9/2016 0:00,,16,6,,0,C,2016_03_AZ0140000_201600017373_INC,F,,8004670
912,86044384,7440870,2.016E+11,,11/6/2017 0:00,3/11/2016 0:00,,9,6,,0,C,2016_03_AZ0140000_201600017686_INC,F,,8004762
912,86044512,7440870,2.016E+11,,11/6/2017 0:00,3/13/2016 0:00,,16,6,,0,C,2016_03_AZ0140000_201600018474_INC,F,,8004936
912,86045623,7440870,2.016E+11,,11/6/2017 0:00,3/16/2016 0:00,,23,6,,0,C,2016_03_AZ0140000_201600019182_INC,F,,8005597
912,86045738,7440870,2.016E+11,,11/6/2017 0:00,3/20/2016 0:00,,19,6,,0,C,2016_03_AZ0140000_201600020031_INC,F,,8005798
912,86045985,7440870,2.016E+11,,11/6/2017 0:00,3/28/2016 0:00,,18,6,,0,C,2016_03_AZ0140000_201600022561_INC,F,,8006639
912,86046077,7440870,2.016E+11,,11/6/2017 0:00,3/31/2016 0:00,,4,6,,0,C,2016_03_AZ0140000_201600023156_INC,F,,8006782
912,86045617,7440870,2.016E+11,,11/6/2017 0:00,3/16/2016 0:00,,14,6,,0,C,2016_03_AZ0140000_201600018917_INC,F,,8006101
912,86045162,7440870,2.016E+11,,11/6/2017 0:00,3/18/2016 0:00,,21,6,,0,C,2016_03_AZ0140000_201600019562_INC,F,,8006191
912,86045865,7440870,2.016E+11,,11/6/2017 0:00,3/25/2016 0:00,,5,6,,0,C,2016_03_AZ0140000_201600021620_INC,F,,8007021
912,86044404,7440870,2.016E+11,,11/6/2017 0:00,3/11/2016 0:00,,13,6,,0,C,2016_03_AZ0140000_201600017743_INC,F,,8004777
912,86044971,7440870,2.016E+11,,11/6/2017 0:00,3/12/2016 0:00,,16,6,,0,C,2016_03_AZ0140000_201600018083_INC,F,,8005309
912,86045530,7440870,2.016E+11,,11/6/2017 0:00,3/14/2016 0:00,R,,6,,0,C,2016_03_AZ0140000_201600018495_INC,F,,8005440
912,86045028,7440870,2.016E+11,,11/6/2017 0:00,3/14/2016 0:00,,10,6,,0,C,2016_03_AZ0140000_201600018461_INC,F,,8005435
912,86045272,7440870,2.016E+11,,11/6/2017 0:00,3/21/2016 0:00,,8,6,,0,C,2016_03_AZ0140000_201600020183_INC,F,,8006374
912,86045311,7440870,2.016E+11,,11/6/2017 0:00,3/23/2016 0:00,,17,6,,0,C,2016_03_AZ0140000_201600020897_INC,F,,8005948
912,86045378,7440870,2.016E+11,,11/6/2017 0:00,3/25/2016 0:00,,22,6,,0,C,2016_03_AZ0140000_201600021980_INC,F,,8006559
912,86045416,7440870,2.016E+11,,11/6/2017 0:00,3/26/2016 0:00,,0,6,,0,C,2016_03_AZ0140000_201600022508_INC,F,,8007161
912,86045463,7440870,2.016E+11,,11/6/2017 0:00,3/30/2016 0:00,,10,6,,0,C,2016_03_AZ0140000_201600022903_INC,F,,8007236
912,86044937,7440870,2.016E+11,,11/6/2017 0:00,3/11/2016 0:00,,15,6,,0,C,2016_03_AZ0140000_201600017767_INC,F,,8005248
912,86044505,7440870,2.016E+11,,11/6/2017 0:00,3/13/2016 0:00,,13,6,,0,C,2016_03_AZ0140000_201600018243_INC,F,,8004920
912,86045582,7440870,2.016E+11,,11/6/2017 0:00,3/15/2016 0:00,,22,6,,0,C,2016_03_AZ0140000_201600019121_INC,F,,8006036
912,86044879,7440870,2.016E+11,,11/6/2017 0:00,3/9/2016 0:00,,18,6,,0,C,2016_03_AZ0140000_201600017137_INC,F,,8004658
912,86044896,7440870,2.016E+11,,11/6/2017 0:00,3/10/2016 0:00,,20,6,,0,C,2016_03_AZ0140000_201600017517_INC,F,,8005176
912,86044380,7440870,2.016E+11,,11/6/2017 0:00,3/10/2016 0:00,,21,6,,0,C,2016_03_AZ0140000_201600017529_INC,F,,8004734
912,86044904,7440870,2.016E+11,,11/6/2017 0:00,3/10/2016 0:00,,23,6,,0,C,2016_03_AZ0140000_201600017535_INC,F,,8004738
912,86044914,7440870,2.016E+11,,11/6/2017 0:00,3/10/2016 0:00,,12,6,,0,C,2016_03_AZ0140000_201600023410_INC,F,,8005208
912,86045923,7440870,2.016E+11,,11/6/2017 0:00,3/26/2016 0:00,,10,6,,0,C,2016_03_AZ0140000_201600022009_INC,F,,8006575
912,86045351,7440870,2.016E+11,,11/6/2017 0:00,3/24/2016 0:00,,22,6,,0,C,2016_03_AZ0140000_201600021480_INC,F,,8006517
912,86045938,7440870,2.016E+11,,11/6/2017 0:00,3/26/2016 0:00,,15,6,,0,C,2016_03_AZ0140000_201600022059_INC,F,,8007115
912,86045353,7440870,2.016E+11,,11/6/2017 0:00,3/24/2016 0:00,,20,6,,0,C,2016_03_AZ0140000_201600021700_INC,F,,8006518
912,86045400,7440870,2.016E+11,,11/6/2017 0:00,3/26/2016 0:00,,17,6,,0,C,2016_03_AZ0140000_201600022094_INC,F,,8007121
912,86044977,7440870,2.016E+11,,11/6/2017 0:00,3/12/2016 0:00,,3,6,,0,C,2016_03_AZ0140000_201600018121_INC,F,,8005326
912,86044352,7440870,2.016E+11,,11/6/2017 0:00,3/10/2016 0:00,,12,6,,0,C,2016_03_AZ0140000_201600017384_INC,F,,8004678
912,86044860,7440870,2.016E+11,,11/6/2017 0:00,3/8/2016 0:00,,11,6,,0,C,2016_03_AZ0140000_201600016693_INC,F,,8004632
912,86044883,7440870,2.016E+11,,11/6/2017 0:00,3/10/2016 0:00,,16,6,,0,C,2016_03_AZ0140000_201600017478_INC,F,,8005158
912,86044884,7440870,2.016E+11,,11/6/2017 0:00,3/9/2016 0:00,,18,6,,0,C,2016_03_AZ0140000_201600017163_INC,F,,8004663
912,86045550,7440870,2.016E+11,,11/6/2017 0:00,3/14/2016 0:00,,12,6,,0,C,2016_03_AZ0140000_201600019972_INC,F,,8005461
912,86044972,7440870,2.016E+11,,11/6/2017 0:00,3/12/2016 0:00,,12,6,,0,C,2016_03_AZ0140000_201600018026_INC,F,,8005311
912,86045018,7440870,2.016E+11,,11/6/2017 0:00,3/14/2016 0:00,,8,6,,0,C,2016_03_AZ0140000_201600018437_INC,F,,8004940
912,86045637,7440870,2.016E+11,,11/6/2017 0:00,3/17/2016 0:00,,16,6,,0,C,2016_03_AZ0140000_201600019509_INC,F,,8005626
912,86045895,7440870,2.016E+11,,11/6/2017 0:00,3/25/2016 0:00,,23,6,,0,C,2016_03_AZ0140000_201600021848_INC,F,,8007065
912,86045422,7440870,2.016E+11,,11/6/2017 0:00,3/28/2016 0:00,,11,6,,0,C,2016_03_AZ0140000_201600022490_INC,F,,8007177
912,86046083,7440870,2.016E+11,,11/6/2017 0:00,3/31/2016 0:00,,20,6,,0,C,2016_03_AZ0140000_201600023164_INC,F,,8006784
912,86045978,7440870,2.016E+11,,11/6/2017 0:00,3/29/2016 0:00,,6,6,,0,C,2016_03_AZ0140000_201600022677_INC,F,,8007190
912,86045461,7440870,2.016E+11,,11/6/2017 0:00,3/30/2016 0:00,,16,6,,0,C,2016_03_AZ0140000_201600022935_INC,F,,8006697
912,86045106,7440870,2.016E+11,,11/6/2017 0:00,3/16/2016 0:00,,13,6,,0,C,2016_03_AZ0140000_201600018906_INC,F,,8006092
912,86045639,7440870,2.016E+11,,11/6/2017 0:00,3/17/2016 0:00,,12,6,,0,C,2016_03_AZ0140000_201600019690_INC,F,,8006150
912,86045647,7440870,2.016E+11,,11/6/2017 0:00,3/18/2016 0:00,,10,6,,0,C,2016_03_AZ0140000_201600019462_INC,F,,8006166
912,86045152,7440870,2.016E+11,,11/6/2017 0:00,3/18/2016 0:00,,18,6,,0,C,2016_03_AZ0140000_201600019537_INC,F,,8005690
912,86045191,7440870,2.016E+11,,11/6/2017 0:00,3/19/2016 0:00,,8,6,,0,C,2016_03_AZ0140000_201600019657_INC,F,,8006247
912,86045209,7440870,2.016E+11,,11/6/2017 0:00,3/19/2016 0:00,,17,6,,0,C,2016_03_AZ0140000_201600019745_INC,F,,8006269
912,86045238,7440870,2.016E+11,,11/6/2017 0:00,3/20/2016 0:00,,4,6,,0,C,2016_03_AZ0140000_201600019962_INC,F,,8005788
912,86045193,7440870,2.016E+11,,11/6/2017 0:00,3/19/2016 0:00,,17,6,,0,C,2016_03_AZ0140000_201600019737_INC,F,,8005745
912,86045203,7440870,2.016E+11,,11/6/2017 0:00,3/19/2016 0:00,,23,6,,0,C,2016_03_AZ0140000_201600019839_INC,F,,8005750
912,86045179,7440870,2.016E+11,,11/6/2017 0:00,3/19/2016 0:00,,7,6,,0,C,2016_03_AZ0140000_201600019652_INC,F,,8006235
912,86045114,7440870,2.016E+11,,11/6/2017 0:00,3/16/2016 0:00,,22,6,,0,C,2016_03_AZ0140000_201600019673_INC,F,,8006121
912,86045194,7440870,2.016E+11,,11/6/2017 0:00,3/19/2016 0:00,,16,6,,0,C,2016_03_AZ0140000_201600019731_INC,F,,8005742
912,86045279,7440870,2.016E+11,,11/6/2017 0:00,3/21/2016 0:00,,21,6,,0,C,2016_03_AZ0140000_201600020352_INC,F,,8006410
912,86045281,7440870,2.016E+11,,11/6/2017 0:00,3/21/2016 0:00,,9,6,,0,C,2016_03_AZ0140000_201600021852_INC,F,,8005877
912,86045240,7440870,2.016E+11,,11/6/2017 0:00,3/20/2016 0:00,,17,6,,0,C,2016_03_AZ0140000_201600020258_INC,F,,8006351
912,86045177,7440870,2.016E+11,,11/6/2017 0:00,3/18/2016 0:00,,8,6,,0,C,2016_03_AZ0140000_201600019985_INC,F,,8005709
912,86045259,7440870,2.016E+11,,11/6/2017 0:00,3/21/2016 0:00,,10,6,,0,C,2016_03_AZ0140000_201600020218_INC,F,,8005857
912,86045438,7440870,2.016E+11,,11/6/2017 0:00,3/28/2016 0:00,,17,6,,0,C,2016_03_AZ0140000_201600022554_INC,F,,8006628
912,86045499,7440870,2.016E+11,,11/6/2017 0:00,3/31/2016 0:00,,11,6,,0,C,2016_03_AZ0140000_201600023068_INC,F,,8007312
912,86045481,7440870,2.016E+11,,11/6/2017 0:00,3/30/2016 0:00,,20,6,,0,C,2016_03_AZ0140000_201600023344_INC,F,,8007279
912,86046057,7440870,2.016E+11,,11/6/2017 0:00,3/31/2016 0:00,,0,6,,0,C,2016_03_AZ0140000_201600022983_INC,F,,8007296
912,86045307,7440870,2.016E+11,,11/6/2017 0:00,3/22/2016 0:00,,0,6,,0,C,2016_03_AZ0140000_201600020645_INC,F,,8005937
912,86045927,7440870,2.016E+11,,11/6/2017 0:00,3/26/2016 0:00,,13,6,,0,C,2016_03_AZ0140000_201600022033_INC,F,,8007114
912,86045956,7440870,2.016E+11,,11/6/2017 0:00,3/26/2016 0:00,,22,6,,0,C,2016_03_AZ0140000_201600022123_INC,F,,8007162
912,86045975,7440870,2.016E+11,,11/6/2017 0:00,3/28/2016 0:00,,19,6,,0,C,2016_03_AZ0140000_201600022609_INC,F,,8007188
912,86045466,7440870,2.016E+11,,11/6/2017 0:00,3/30/2016 0:00,,6,6,,0,C,2016_03_AZ0140000_201600022957_INC,F,,8007238
912,86045333,7440870,2.016E+11,,11/6/2017 0:00,3/24/2016 0:00,,15,6,,0,C,2016_03_AZ0140000_201600021336_INC,F,,8006487
912,86046039,7440870,2.016E+11,,11/6/2017 0:00,3/30/2016 0:00,,23,6,,0,C,2016_03_AZ0140000_201600022979_INC,F,,8007269
912,86046070,7440870,2.016E+11,,11/6/2017 0:00,3/31/2016 0:00,,16,6,,0,C,2016_03_AZ0140000_201600023126_INC,F,,8007320
912,86046534,7440870,2.016E+11,,11/6/2017 0:00,3/31/2016 0:00,,22,6,,0,C,2016_03_AZ0140000_201600023222_INC,F,,8007380
912,86045319,7440870,2.016E+11,,11/6/2017 0:00,3/24/2016 0:00,,7,6,,0,C,2016_03_AZ0140000_201600021120_INC,F,,8006464
912,86045882,7440870,2.016E+11,,11/6/2017 0:00,3/25/2016 0:00,,13,6,,0,C,2016_03_AZ0140000_201600021735_INC,F,,8007042
912,86045047,7440870,2.016E+11,,11/6/2017 0:00,3/15/2016 0:00,,7,6,,0,C,2016_03_AZ0140000_201600018626_INC,F,,8004995
912,86045291,7440870,2.016E+11,,11/6/2017 0:00,3/22/2016 0:00,,19,6,,0,C,2016_03_AZ0140000_201600020590_INC,F,,8006427
912,86045292,7440870,2.016E+11,,11/6/2017 0:00,3/22/2016 0:00,,7,6,,0,C,2016_03_AZ0140000_201600020430_INC,F,,8006428
912,86044090,7440870,2.016E+11,,11/6/2017 0:00,3/2/2016 0:00,,9,6,,0,C,2016_03_AZ0140000_201600014991_INC,F,,8003718
912,86044187,7440870,2.016E+11,,11/6/2017 0:00,3/4/2016 0:00,,22,6,,0,C,2016_03_AZ0140000_201600015806_INC,F,,8004453
